"","age","75%","80%","90%","95%","97.5%","99%","99.5%"
"6",68,6.77869143804573,7.06706436020169,7.82613137027348,8.45298200880316,8.99668145299791,9.6288495562869,10.0593111748718
"35",69,6.75377986412407,7.04148962502873,7.79881103490873,8.42422012667071,8.96666924402808,9.59738357215928,10.0268552730241
"39",70,6.72747341182302,7.01448032051978,7.76995165404732,8.39383292082485,8.93495687785882,9.56413042073238,9.99255295617361
"139",71,6.69997775285249,6.98624720743607,7.73977738405967,8.36205560996126,8.90178916810322,9.52934607178436,9.9566677906551
"19",72,6.67152910461772,6.95703247925813,7.7085461488963,8.3291591085241,8.86744829652134,9.49332580776501,9.91950397955846
"8",73,6.64236050056088,6.92707514550341,7.67651268854461,8.29541114699438,8.83221326091005,9.45636172716089,9.88136254201028
"83",74,6.61269411558199,6.89660315565097,7.64392015256711,8.26106742742584,8.79635065073725,9.41873307841174,9.84253134631182
"64",75,6.58260460817052,6.86569300692297,7.61084987817327,8.22621328397305,8.75994926691132,9.38053269327641,9.80310596894507
"13",76,6.55203503084101,6.83428600764757,7.5772385825725,8.19078164242031,8.72293874672069,9.34168638545623,9.76300962001987
"99",77,6.52092491071094,6.80231981004073,7.54301898278829,8.15470114422396,8.68524419667498,9.30211515132135,9.72216049719305
"1",78,6.4892151231406,6.76973341468304,7.50812514452932,8.1179017797903,8.64679207246348,9.26174133668859,9.68047814774993
"79",79,6.45689343252464,6.7365139778534,7.47254262336732,8.08036778279944,8.60756546122244,9.22054669558921,9.63794341797186
"158",80,6.42410502912842,6.70281047041598,7.43643034161344,8.04226629363921,8.56773863129562,9.17871378415616,9.59474450738812
"63",81,6.39102635499553,6.66880406486382,7.39998192344334,8.00380121929971,8.52752440848111,9.1364657982293,9.55111167310115
"125",82,6.35783057179889,6.63467265331942,7.36338771266259,7.96517318640128,8.48713233820759,9.09402265327941,9.50727189184449
"10",83,6.32468081204414,6.60058390843907,7.32682733269784,7.92657168752304,8.44676047307208,9.05159235477426,9.46343994628464
"497",84,6.29161952980525,6.56658147181736,7.29034755098408,7.88804607147291,8.40646040083857,9.00922909374812,9.41967180009822
"121",85,6.25858839986464,6.53260533934634,7.25388394416941,7.84952826541106,8.3661608832807,8.96685795152873,9.37589002849045
"256",86,6.22552706090238,6.4985933785097,7.2173697175219,7.81094762446745,8.32578793610779,8.92440106102725,9.33201412046247
"36",87,6.19237637263332,6.46448467760646,7.18073929654726,7.77223472353257,8.28526879437594,8.88178177402046,9.28796478355344
"17",88,6.15905358726944,6.43019399409618,7.14390087191572,7.7332923303087,8.24450152217142,8.83889268562458,9.24363088889902
